yyyy,mm,tmax,tmin,af,rain,sun,station_name,longitude,latitude,amsl
1950,2,7.0,0.8,9,76.8,95.9,durham,-1.585,54.768,102
1950,3,11.1,2.8,2,20.8,148.4,durham,-1.585,54.768,102
1950,4,10.6,2.6,6,33.2,132.4,durham,-1.585,54.768,102
1950,5,12.9,5.9,0,37.9,115.4,durham,-1.585,54.768,102
1950,6,20.6,9.8,0,19.6,234.1,durham,-1.585,54.768,102
1950,7,19.8,10.9,0,100.4,167.8,durham,-1.585,54.768,102
1950,8,18.9,9.8,0,122.3,148.8,durham,-1.585,54.768,102
1950,9,15.6,8.4,0,106.8,114.1,durham,-1.585,54.768,102
1950,10,12.8,5.9,2,22.9,101.1,durham,-1.585,54.768,102
1950,11,8.3,2.5,4,140.8,66.1,durham,-1.585,54.768,102
1950,12,3.3,-1.2,18,80.6,43.9,durham,-1.585,54.768,102
1951,1,5.5,-0.1,14,29.2,62.6,durham,-1.585,54.768,102
1951,2,5.9,0.2,9,61.9,69.0,durham,-1.585,54.768,102
1951,3,7.1,-0.3,19,85.5,88.5,durham,-1.585,54.768,102
1951,4,10.3,1.7,4,28.6,161.3,durham,-1.585,54.768,102
1951,5,11.8,4.6,0,99.5,123.5,durham,-1.585,54.768,102
1951,6,16.8,7.4,0,23.0,193.4,durham,-1.585,54.768,102
1951,7,20.3,10.7,0,43.2,159.9,durham,-1.585,54.768,102
1951,8,18.1,10.0,0,105.5,131.3,durham,-1.585,54.768,102
1951,9,17.5,8.9,0,26.8,143.3,durham,-1.585,54.768,102
1951,10,13.3,5.9,2,44.5,97.6,durham,-1.585,54.768,102
1951,11,10.5,5.0,2,140.4,64.7,durham,-1.585,54.768,102
1951,12,7.3,1.3,10,56.8,55.6,durham,-1.585,54.768,102
1952,1,4.2,-0.8,15,42.3,72.9,durham,-1.585,54.768,102
1952,2,6.9,0.5,13,10.7,84.9,durham,-1.585,54.768,102
1952,3,8.8,2.2,6,30.6,83.8,durham,-1.585,54.768,102
1952,4,13.3,3.7,3,43.4,154.6,durham,-1.585,54.768,102
1952,5,17.4,7.4,0,27.0,209.9,durham,-1.585,54.768,102
1952,6,18.8,8.7,0,29.6,188.7,durham,-1.585,54.768,102
1952,7,20.9,11.1,0,16.0,205.3,durham,-1.585,54.768,102
1952,8,19.5,10.7,0,55.7,183.6,durham,-1.585,54.768,102
1952,9,14.2,6.8,0,107.3,95.5,durham,-1.585,54.768,102
1952,10,11.5,5.3,1,73.4,113.3,durham,-1.585,54.768,102
1952,11,6.6,1.1,8,78.0,77.9,durham,-1.585,54.768,102
1952,12,5.1,0.2,12,56.9,57.7,durham,-1.585,54.768,102
1953,1,6.8,1.5,7,13.4,49.1,durham,-1.585,54.768,102
1953,2,7.3,1.6,11,51.4,63.6,durham,-1.585,54.768,102
1953,3,11.9,0.6,10,1.3,155.5,durham,-1.585,54.768,102
1953,4,10.3,1.8,6,51.0,149.6,durham,-1.585,54.768,102
1953,5,16.5,7.5,0,42.2,188.0,durham,-1.585,54.768,102
1953,6,16.6,8.6,0,60.7,107.5,durham,-1.585,54.768,102
1953,7,18.6,10.4,0,58.3,142.6,durham,-1.585,54.768,102
1953,8,19.9,10.6,0,129.1,166.7,durham,-1.585,54.768,102
1953,9,17.6,9.1,0,30.8,131.8,durham,-1.585,54.768,102
1953,10,12.7,4.5,1,41.3,88.5,durham,-1.585,54.768,102
1953,11,10.3,5.3,0,25.0,46.1,durham,-1.585,54.768,102
1953,12,8.4,3.4,4,17.4,33.9,durham,-1.585,54.768,102
1954,1,5.1,0.2,14,56.7,36.4,durham,-1.585,54.768,102
1954,2,3.9,-1.3,15,48.0,41.7,durham,-1.585,54.768,102
1954,3,7.7,1.5,4,33.6,71.4,durham,-1.585,54.768,102
1954,4,11.1,2.7,4,10.1,130.9,durham,-1.585,54.768,102
1954,5,14.2,6.4,0,120.0,129.7,durham,-1.585,54.768,102
1954,6,15.8,8.9,0,40.3,118.3,durham,-1.585,54.768,102
1954,7,17.7,9.7,0,47.0,142.0,durham,-1.585,54.768,102
1954,8,16.8,10.0,0,124.7,101.5,durham,-1.585,54.768,102
1954,9,16.0,6.9,1,49.2,160.6,durham,-1.585,54.768,102
1954,10,14.1,7.5,0,106.4,74.2,durham,-1.585,54.768,102
1954,11,9.1,3.1,2,90.7,75.9,durham,-1.585,54.768,102
1954,12,8.7,2.9,7,54.3,51.2,durham,-1.585,54.768,102
1955,1,3.9,-0.7,13,54.0,40.6,durham,-1.585,54.768,102
1955,2,2.9,-2.2,18,60.7,69.5,durham,-1.585,54.768,102
1955,3,6.3,-0.7,16,42.4,129.2,durham,-1.585,54.768,102
1955,4,13.3,4.1,2,14.1,155.8,durham,-1.585,54.768,102
1955,5,12.5,4.1,0,41.1,196.1,durham,-1.585,54.768,102
1955,6,15.8,7.7,0,63.8,175.0,durham,-1.585,54.768,102
1955,7,22.1,10.7,0,24.7,254.5,durham,-1.585,54.768,102
1955,8,21.2,11.6,0,15.6,166.9,durham,-1.585,54.768,102
1955,9,18.0,8.9,0,18.6,156.6,durham,-1.585,54.768,102
1955,10,12.8,4.5,4,35.5,127.3,durham,-1.585,54.768,102
1955,11,9.3,4.4,4,44.6,43.0,durham,-1.585,54.768,102
1955,12,6.9,1.3,10,69.1,56.5,durham,-1.585,54.768,102
1956,1,5.3,-0.3,15,82.5,67.5,durham,-1.585,54.768,102
1956,2,3.3,-3.1,22,54.1,48.7,durham,-1.585,54.768,102
1956,3,8.2,1.6,8,12.7,111.6,durham,-1.585,54.768,102
1956,4,10.2,0.7,11,18.9,132.4,durham,-1.585,54.768,102
1956,5,16.1,5.8,0,13.7,214.6,durham,-1.585,54.768,102
1956,6,16.0,7.9,0,81.2,140.3,durham,-1.585,54.768,102
1956,7,18.2,10.9,0,47.2,152.5,durham,-1.585,54.768,102
1956,8,16.1,8.6,0,175.7,115.9,durham,-1.585,54.768,102
1956,9,16.5,9.3,0,48.4,89.1,durham,-1.585,54.768,102
1956,10,12.9,5.8,0,33.6,121.8,durham,-1.585,54.768,102
1956,11,8.6,2.9,4,16.3,62.5,durham,-1.585,54.768,102
1956,12,7.5,2.3,11,44.0,26.4,durham,-1.585,54.768,102
1957,1,7.8,2.2,6,43.5,51.3,durham,-1.585,54.768,102
1957,2,7.1,0.2,13,57.2,91.7,durham,-1.585,54.768,102
1957,3,11.2,4.4,3,25.9,87.7,durham,-1.585,54.768,102
1957,4,11.9,3.1,4,6.9,122.6,durham,-1.585,54.768,102
1957,5,13.9,4.8,2,39.5,179.0,durham,-1.585,54.768,102
1957,6,19.3,7.7,0,32.8,253.5,durham,-1.585,54.768,102
1957,7,18.6,11.9,0,76.7,97.7,durham,-1.585,54.768,102
1957,8,17.7,10.8,0,77.1,110.5,durham,-1.585,54.768,102
1957,9,14.9,7.5,0,85.7,118.4,durham,-1.585,54.768,102
1957,10,13.6,5.6,2,38.0,84.3,durham,-1.585,54.768,102
1957,11,9.0,4.0,2,32.5,61.1,durham,-1.585,54.768,102
1957,12,6.9,1.2,9,34.4,43.2,durham,-1.585,54.768,102
1958,1,5.0,-0.8,14,34.9,74.9,durham,-1.585,54.768,102
1958,2,6.2,0.4,14,94.1,66.6,durham,-1.585,54.768,102
1958,3,5.5,-0.7,18,55.3,89.0,durham,-1.585,54.768,102
1958,4,10.8,2.5,9,30.3,114.5,durham,-1.585,54.768,102
1958,5,13.6,5.0,1,91.8,136.3,durham,-1.585,54.768,102
1958,6,15.8,8.2,0,71.9,103.5,durham,-1.585,54.768,102
1958,7,19.1,10.2,0,51.2,154.3,durham,-1.585,54.768,102
1958,8,19.1,10.6,0,62.6,127.5,durham,-1.585,54.768,102
1958,9,17.7,9.9,0,43.8,109.0,durham,-1.585,54.768,102
1958,10,13.7,5.8,0,34.2,121.4,durham,-1.585,54.768,102
1958,11,8.7,2.3,7,12.2,54.4,durham,-1.585,54.768,102
1958,12,6.3,1.7,6,82.5,34.0,durham,-1.585,54.768,102
1959,1,3.6,-2.2,25,50.7,94.0,durham,-1.585,54.768,102
1959,2,6.9,0.8,13,15.1,35.9,durham,-1.585,54.768,102
1959,3,9.8,3.1,1,14.5,69.3,durham,-1.585,54.768,102
1959,4,13.0,3.7,4,38.2,129.7,durham,-1.585,54.768,102
1959,5,16.4,6.1,0,13.3,199.7,durham,-1.585,54.768,102
1959,6,19.0,9.1,0,61.1,184.7,durham,-1.585,54.768,102
1959,7,21.4,10.9,0,31.1,190.3,durham,-1.585,54.768,102
1959,8,21.7,11.2,0,6.4,185.7,durham,-1.585,54.768,102
1959,9,19.4,7.8,0,17.7,162.3,durham,-1.585,54.768,102
1959,10,15.7,7.5,0,25.0,116.2,durham,-1.585,54.768,102
1959,11,9.5,3.2,4,89.6,45.5,durham,-1.585,54.768,102
1959,12,7.6,2.2,1,77.1,25.8,durham,-1.585,54.768,102
1960,1,6.0,0.4,14,107.5,44.4,durham,-1.585,54.768,102
1960,2,5.9,-0.2,15,57.1,78.0,durham,-1.585,54.768,102
1960,3,7.2,2.6,1,44.3,62.5,durham,-1.585,54.768,102
1960,4,13.1,3.8,2,27.3,137.8,durham,-1.585,54.768,102
1960,5,16.1,6.2,1,49.8,188.0,durham,-1.585,54.768,102
1960,6,20.1,9.6,0,5.3,237.6,durham,-1.585,54.768,102
1960,7,18.4,9.8,0,84.4,130.1,durham,-1.585,54.768,102
1960,8,18.4,9.5,0,59.3,155.2,durham,-1.585,54.768,102
1960,9,16.2,8.5,0,56.3,99.5,durham,-1.585,54.768,102
1960,10,12.1,7.1,0,172.4,40.9,durham,-1.585,54.768,102
1960,11,8.7,2.6,2,71.0,53.6,durham,-1.585,54.768,102
1960,12,6.0,0.8,9,48.6,53.5,durham,-1.585,54.768,102
1961,1,5.5,0.1,10,103.4,48.6,durham,-1.585,54.768,102
1961,2,9.2,2.7,3,28.4,81.1,durham,-1.585,54.768,102
1961,3,12.3,3.8,1,23.4,133.7,durham,-1.585,54.768,102
1961,4,11.9,4.8,2,59.7,81.6,durham,-1.585,54.768,102
1961,5,13.8,5.8,0,48.4,158.8,durham,-1.585,54.768,102
1961,6,18.1,8.9,0,47.6,148.8,durham,-1.585,54.768,102
1961,7,18.0,9.9,0,93.4,106.5,durham,-1.585,54.768,102
1961,8,19.2,9.6,0,81.9,164.5,durham,-1.585,54.768,102
1961,9,18.4,9.6,0,40.6,124.2,durham,-1.585,54.768,102
1961,10,13.3,6.2,0,76.5,92.6,durham,-1.585,54.768,102
1961,11,8.3,2.4,7,26.5,65.9,durham,-1.585,54.768,102
1961,12,4.0,-1.8,20,80.0,29.2,durham,-1.585,54.768,102
1962,1,6.9,0.7,9,48.7,78.5,durham,-1.585,54.768,102
1962,2,7.5,1.3,7,20.6,71.5,durham,-1.585,54.768,102
1962,3,5.7,-1.8,18,27.4,103.5,durham,-1.585,54.768,102
1962,4,11.3,2.7,1,52.9,161.6,durham,-1.585,54.768,102
1962,5,13.8,5.5,1,59.0,177.8,durham,-1.585,54.768,102
1962,6,17.5,7.5,0,20.9,204.3,durham,-1.585,54.768,102
1962,7,17.2,9.2,0,58.1,116.0,durham,-1.585,54.768,102
1962,8,17.3,9.3,0,64.0,170.2,durham,-1.585,54.768,102
1962,9,15.7,7.9,0,70.2,92.2,durham,-1.585,54.768,102
1962,10,13.8,6.2,2,13.2,99.1,durham,-1.585,54.768,102
1962,11,7.9,1.4,9,72.8,66.0,durham,-1.585,54.768,102
1962,12,4.7,-2.2,23,67.6,69.0,durham,-1.585,54.768,102
1963,1,2.1,-3.2,28,74.4,56.2,durham,-1.585,54.768,102
1963,2,1.5,-3.9,28,71.8,59.9,durham,-1.585,54.768,102
1963,3,8.2,1.2,8,42.7,108.8,durham,-1.585,54.768,102
1963,4,11.4,4.4,0,41.7,125.8,durham,-1.585,54.768,102
1963,5,14.1,5.7,0,24.6,154.9,durham,-1.585,54.768,102
1963,6,17.5,9.6,0,77.7,147.0,durham,-1.585,54.768,102
1963,7,18.6,9.8,0,33.3,150.1,durham,-1.585,54.768,102
1963,8,17.2,9.2,0,93.7,119.7,durham,-1.585,54.768,102
1963,9,16.7,7.3,0,45.2,183.2,durham,-1.585,54.768,102
1963,10,13.6,6.3,0,33.4,102.7,durham,-1.585,54.768,102
1963,11,9.2,4.0,3,96.8,42.5,durham,-1.585,54.768,102
1963,12,5.7,0.2,10,37.3,33.3,durham,-1.585,54.768,102
1964,1,6.3,0.1,16,10.8,64.2,durham,-1.585,54.768,102
1964,2,6.7,0.6,12,25.0,60.3,durham,-1.585,54.768,102
1964,3,5.2,0.8,10,92.9,33.1,durham,-1.585,54.768,102
1964,4,12.1,4.7,1,51.8,121.4,durham,-1.585,54.768,102
1964,5,16.7,7.4,0,24.6,212.4,durham,-1.585,54.768,102
1964,6,16.7,8.8,0,66.6,142.0,durham,-1.585,54.768,102
1964,7,19.2,10.2,0,41.5,162.2,durham,-1.585,54.768,102
1964,8,19.0,9.7,0,44.0,153.4,durham,-1.585,54.768,102
1964,9,18.0,8.2,0,39.5,146.0,durham,-1.585,54.768,102
1964,10,12.5,4.5,1,36.9,94.6,durham,-1.585,54.768,102
1964,11,9.9,2.9,8,28.7,66.5,durham,-1.585,54.768,102
1964,12,5.5,-1.3,19,54.9,44.5,durham,-1.585,54.768,102
1965,1,5.5,-0.5,14,90.7,64.3,durham,-1.585,54.768,102
1965,2,6.1,0.7,8,26.8,40.4,durham,-1.585,54.768,102
1965,3,7.7,-0.4,16,51.2,103.4,durham,-1.585,54.768,102
1965,4,11.9,2.6,4,60.3,169.7,durham,-1.585,54.768,102
1965,5,14.5,5.7,1,60.7,141.0,durham,-1.585,54.768,102
1965,6,18.3,8.5,0,35.4,155.6,durham,-1.585,54.768,102
1965,7,16.9,8.3,0,93.9,86.9,durham,-1.585,54.768,102
1965,8,18.2,8.7,0,55.0,147.5,durham,-1.585,54.768,102
1965,9,15.3,8.4,0,95.6,72.4,durham,-1.585,54.768,102
1965,10,13.7,6.3,1,20.4,75.6,durham,-1.585,54.768,102
1965,11,6.2,0.6,16,186.1,56.7,durham,-1.585,54.768,102
1965,12,5.5,-0.4,10,38.5,54.2,durham,-1.585,54.768,102
1966,1,3.9,-0.8,19,50.6,24.4,durham,-1.585,54.768,102
1966,2,6.0,0.6,12,98.6,35.2,durham,-1.585,54.768,102
1966,3,10.2,2.2,6,9.6,116.1,durham,-1.585,54.768,102
1966,4,7.9,2.3,6,79.9,81.0,durham,-1.585,54.768,102
1966,5,15.1,5.3,0,57.0,180.7,durham,-1.585,54.768,102
1966,6,18.5,10.0,0,62.5,112.2,durham,-1.585,54.768,102
1966,7,18.7,9.5,0,67.5,165.9,durham,-1.585,54.768,102
1966,8,17.3,9.8,0,112.6,113.6,durham,-1.585,54.768,102
1966,9,17.1,9.3,0,27.1,108.4,durham,-1.585,54.768,102
1966,10,12.6,5.7,0,100.9,64.5,durham,-1.585,54.768,102
1966,11,8.4,2.2,4,49.1,58.4,durham,-1.585,54.768,102
1966,12,6.7,0.9,8,49.6,63.5,durham,-1.585,54.768,102
1967,1,6.3,0.2,12,32.3,77.6,durham,-1.585,54.768,102
1967,2,7.8,2.2,6,53.0,80.8,durham,-1.585,54.768,102
1967,3,9.6,3.2,3,23.5,153.6,durham,-1.585,54.768,102
1967,4,11.5,3.2,3,37.9,113.6,durham,-1.585,54.768,102
1967,5,12.6,4.8,2,97.9,119.7,durham,-1.585,54.768,102
1967,6,17.9,8.0,0,34.6,166.9,durham,-1.585,54.768,102
1967,7,19.3,10.5,0,69.3,160.2,durham,-1.585,54.768,102
1967,8,19.0,10.2,0,115.3,144.2,durham,-1.585,54.768,102
1967,9,16.6,8.5,0,52.8,102.1,durham,-1.585,54.768,102
1967,10,12.8,6.1,0,87.0,107.5,durham,-1.585,54.768,102
1967,11,8.5,0.8,9,81.3,71.4,durham,-1.585,54.768,102
1967,12,7.0,0.2,13,34.3,72.8,durham,-1.585,54.768,102
1968,1,6.4,0.2,15,25.2,48.4,durham,-1.585,54.768,102
1968,2,4.6,-2.0,23,54.2,69.3,durham,-1.585,54.768,102
1968,3,9.7,2.1,8,30.1,107.8,durham,-1.585,54.768,102
1968,4,12.2,2.2,11,47.7,181.0,durham,-1.585,54.768,102
1968,5,12.7,3.6,3,49.3,121.2,durham,-1.585,54.768,102
1968,6,18.6,8.4,0,50.6,198.2,durham,-1.585,54.768,102
1968,7,16.8,9.6,0,102.4,81.9,durham,-1.585,54.768,102
1968,8,17.8,10.7,0,42.2,103.0,durham,-1.585,54.768,102
1968,9,17.0,9.2,0,113.6,114.6,durham,-1.585,54.768,102
1968,10,14.6,8.6,0,65.0,71.8,durham,-1.585,54.768,102
1968,11,7.8,3.9,1,65.6,30.1,durham,-1.585,54.768,102
1968,12,4.6,0.4,13,97.3,33.2,durham,-1.585,54.768,102
1969,1,7.1,1.0,11,47.9,43.5,durham,-1.585,54.768,102
1969,2,3.0,-2.6,20,88.5,72.6,durham,-1.585,54.768,102
1969,3,5.0,-0.5,16,85.9,63.5,durham,-1.585,54.768,102
1969,4,10.7,2.1,6,45.5,154.8,durham,-1.585,54.768,102
1969,5,13.1,5.9,0,102.0,103.4,durham,-1.585,54.768,102
1969,6,18.1,8.1,0,78.0,202.5,durham,-1.585,54.768,102
1969,7,20.4,11.4,0,44.3,176.8,durham,-1.585,54.768,102
1969,8,19.9,11.7,0,35.8,140.3,durham,-1.585,54.768,102
1969,9,17.1,9.9,0,58.4,98.9,durham,-1.585,54.768,102
1969,10,15.7,8.7,0,9.6,94.3,durham,-1.585,54.768,102
1969,11,6.9,1.0,12,116.9,76.6,durham,-1.585,54.768,102
1969,12,5.0,0.3,13,45.7,28.7,durham,-1.585,54.768,102
1970,1,5.0,-0.2,14,90.1,38.9,durham,-1.585,54.768,102
1970,2,5.5,-1.2,14,47.7,114.1,durham,-1.585,54.768,102
1970,3,7.5,-0.3,13,32.4,148.7,durham,-1.585,54.768,102
1970,4,9.7,2.0,10,49.4,140.2,durham,-1.585,54.768,102
1970,5,16.0,7.2,0,22.7,181.8,durham,-1.585,54.768,102
1970,6,20.3,9.5,0,18.6,245.1,durham,-1.585,54.768,102
1970,7,18.4,10.8,0,46.7,151.2,durham,-1.585,54.768,102
1970,8,20.1,11.3,0,63.5,172.8,durham,-1.585,54.768,102
1970,9,17.4,10.0,0,34.3,123.2,durham,-1.585,54.768,102
1970,10,13.9,6.3,0,22.8,119.9,durham,-1.585,54.768,102
1970,11,9.2,3.0,5,62.6,67.2,durham,-1.585,54.768,102
1970,12,6.6,2.0,6,72.1,53.2,durham,-1.585,54.768,102
1971,1,6.3,1.2,11,45.8,26.9,durham,-1.585,54.768,102
1971,2,7.8,1.3,7,16.7,83.4,durham,-1.585,54.768,102
1971,3,8.2,1.8,9,62.0,91.0,durham,-1.585,54.768,102
1971,4,10.7,3.5,3,48.8,120.2,durham,-1.585,54.768,102
1971,5,15.5,5.9,1,47.7,258.8,durham,-1.585,54.768,102
1971,6,14.8,7.6,0,59.0,139.0,durham,-1.585,54.768,102
1971,7,20.7,11.1,0,32.3,203.4,durham,-1.585,54.768,102
1971,8,18.2,10.9,0,127.7,123.4,durham,-1.585,54.768,102
1971,9,18.2,9.3,0,12.8,140.4,durham,-1.585,54.768,102
1971,10,14.4,6.5,5,20.9,98.9,durham,-1.585,54.768,102
1971,11,8.4,2.6,11,47.7,65.4,durham,-1.585,54.768,102
1971,12,9.1,3.9,4,19.7,27.6,durham,-1.585,54.768,102
1972,1,5.1,1.2,10,116.0,33.1,durham,-1.585,54.768,102
1972,2,5.7,1.0,6,56.0,33.4,durham,-1.585,54.768,102
1972,3,8.9,1.9,4,51.9,99.8,durham,-1.585,54.768,102
1972,4,11.7,4.4,1,30.6,108.3,durham,-1.585,54.768,102
1972,5,13.9,5.8,0,57.3,140.1,durham,-1.585,54.768,102
1972,6,15.4,7.2,0,59.6,126.6,durham,-1.585,54.768,102
1972,7,19.0,9.8,0,50.9,144.1,durham,-1.585,54.768,102
1972,8,18.8,10.1,0,14.6,169.1,durham,-1.585,54.768,102
1972,9,15.5,6.9,0,23.8,111.3,durham,-1.585,54.768,102
1972,10,13.5,5.9,1,11.9,84.9,durham,-1.585,54.768,102
1972,11,8.5,2.4,7,52.7,66.4,durham,-1.585,54.768,102
1972,12,7.0,1.7,8,26.0,24.7,durham,-1.585,54.768,102
1973,1,6.3,1.7,10,27.3,37.9,durham,-1.585,54.768,102
1973,2,7.7,0.8,11,12.1,103.6,durham,-1.585,54.768,102
1973,3,10.7,2.3,5,9.1,114.8,durham,-1.585,54.768,102
1973,4,9.7,2.3,6,70.5,121.5,durham,-1.585,54.768,102
1973,5,14.1,6.2,0,56.8,163.2,durham,-1.585,54.768,102
1973,6,18.8,9.9,0,35.2,169.1,durham,-1.585,54.768,102
1973,7,19.2,10.6,0,78.3,125.0,durham,-1.585,54.768,102
1973,8,19.0,10.1,0,66.2,159.3,durham,-1.585,54.768,102
1973,9,16.7,8.9,0,48.8,119.3,durham,-1.585,54.768,102
1973,10,11.8,5.2,1,41.0,71.7,durham,-1.585,54.768,102
1973,11,7.9,1.7,10,21.6,89.3,durham,-1.585,54.768,102
1973,12,7.0,0.5,12,36.5,65.4,durham,-1.585,54.768,102
1974,1,7.7,1.8,5,74.7,49.1,durham,-1.585,54.768,102
1974,2,7.5,2.1,7,45.3,57.2,durham,-1.585,54.768,102
1974,3,7.7,1.6,7,52.3,98.5,durham,-1.585,54.768,102
1974,4,9.6,2.6,3,16.5,96.0,durham,-1.585,54.768,102
1974,5,15.1,5.7,1,19.7,188.9,durham,-1.585,54.768,102
1974,6,16.7,7.9,1,34.4,150.4,durham,-1.585,54.768,102
1974,7,18.2,9.8,0,65.4,137.0,durham,-1.585,54.768,102
1974,8,18.5,9.8,0,48.4,160.1,durham,-1.585,54.768,102
1974,9,15.0,7.4,0,65.4,114.9,durham,-1.585,54.768,102
1974,10,10.0,4.4,0,76.1,63.6,durham,-1.585,54.768,102
1974,11,8.5,2.9,4,55.1,66.8,durham,-1.585,54.768,102
1974,12,9.6,3.6,4,35.7,61.5,durham,-1.585,54.768,102
1975,1,8.8,2.4,6,43.9,61.5,durham,-1.585,54.768,102
1975,2,6.3,0.8,12,21.6,39.9,durham,-1.585,54.768,102
1975,3,7.6,0.7,13,45.0,94.9,durham,-1.585,54.768,102
1975,4,11.6,3.7,5,59.5,117.7,durham,-1.585,54.768,102
1975,5,12.2,3.7,1,49.6,156.0,durham,-1.585,54.768,102
1975,6,18.6,7.8,0,24.8,218.8,durham,-1.585,54.768,102
1975,7,20.1,11.7,0,61.5,144.3,durham,-1.585,54.768,102
1975,8,22.8,12.4,0,84.5,223.7,durham,-1.585,54.768,102
1975,9,16.1,7.9,0,78.6,122.5,durham,-1.585,54.768,102
1975,10,12.5,5.1,3,20.5,88.5,durham,-1.585,54.768,102
1975,11,8.7,2.0,7,34.2,73.5,durham,-1.585,54.768,102
1975,12,8.4,2.3,3,22.5,63.4,durham,-1.585,54.768,102
1976,1,7.4,2.1,10,46.2,53.0,durham,-1.585,54.768,102
1976,2,6.5,1.7,5,17.5,40.6,durham,-1.585,54.768,102
1976,3,7.1,1.1,8,26.0,100.6,durham,-1.585,54.768,102
1976,4,10.7,3.5,4,31.4,105.9,durham,-1.585,54.768,102
1976,5,14.5,6.5,0,78.9,119.0,durham,-1.585,54.768,102
1976,6,20.3,10.4,0,24.9,212.6,durham,-1.585,54.768,102
1976,7,22.1,10.7,0,30.0,236.7,durham,-1.585,54.768,102
1976,8,21.9,9.9,0,18.4,220.5,durham,-1.585,54.768,102
1976,9,15.4,8.6,0,193.2,59.4,durham,-1.585,54.768,102
1976,10,12.8,6.7,0,142.6,70.2,durham,-1.585,54.768,102
1976,11,8.0,1.5,11,22.8,61.2,durham,-1.585,54.768,102
1976,12,4.0,-0.5,16,50.9,47.9,durham,-1.585,54.768,102
1977,1,4.5,-0.8,17,101.0,52.4,durham,-1.585,54.768,102
1977,2,5.9,0.9,6,63.6,49.4,durham,-1.585,54.768,102
1977,3,9.2,2.7,5,54.8,73.6,durham,-1.585,54.768,102
1977,4,10.3,2.6,5,33.0,158.2,durham,-1.585,54.768,102
1977,5,13.6,4.7,1,35.3,197.7,durham,-1.585,54.768,102
1977,6,15.9,7.2,0,63.4,158.7,durham,-1.585,54.768,102
1977,7,18.8,10.3,0,9.4,135.8,durham,-1.585,54.768,102
1977,8,18.6,10.1,0,37.8,141.0,durham,-1.585,54.768,102
1977,9,16.1,8.5,0,16.3,86.0,durham,-1.585,54.768,102
1977,10,13.5,7.7,0,41.5,70.0,durham,-1.585,54.768,102
1977,11,8.4,2.9,4,74.2,76.8,durham,-1.585,54.768,102
1977,12,7.4,2.8,4,63.9,32.2,durham,-1.585,54.768,102
1978,1,4.8,-0.9,17,80.8,60.1,durham,-1.585,54.768,102
1978,2,3.7,-2.0,19,71.3,49.6,durham,-1.585,54.768,102
1978,3,9.9,2.8,4,29.5,108.4,durham,-1.585,54.768,102
1978,4,9.4,2.4,5,34.4,97.7,durham,-1.585,54.768,102
1978,5,15.4,6.0,0,53.1,178.5,durham,-1.585,54.768,102
1978,6,17.0,8.5,0,32.8,150.6,durham,-1.585,54.768,102
1978,7,17.8,9.8,0,61.4,139.2,durham,-1.585,54.768,102
1978,8,17.7,10.7,0,92.7,105.2,durham,-1.585,54.768,102
1978,9,16.6,10.0,0,51.4,110.1,durham,-1.585,54.768,102
1978,10,14.5,8.3,0,20.3,89.8,durham,-1.585,54.768,102
1978,11,10.7,4.7,5,24.7,64.7,durham,-1.585,54.768,102
1978,12,4.7,0.1,14,195.5,9.7,durham,-1.585,54.768,102
1979,1,2.4,-3.5,23,49.6,60.6,durham,-1.585,54.768,102
1979,2,2.8,-1.1,18,30.6,49.2,durham,-1.585,54.768,102
1979,3,6.4,0.9,13,166.0,90.6,durham,-1.585,54.768,102
1979,4,10.0,3.4,1,44.7,92.5,durham,-1.585,54.768,102
1979,5,12.8,4.6,4,96.5,150.3,durham,-1.585,54.768,102
1979,6,17.8,9.1,0,49.3,166.2,durham,-1.585,54.768,102
1979,7,19.6,11.0,0,25.3,160.4,durham,-1.585,54.768,102
1979,8,18.0,9.8,0,67.3,122.4,durham,-1.585,54.768,102
1979,9,16.7,8.4,0,39.2,152.2,durham,-1.585,54.768,102
1979,10,13.5,7.5,0,54.5,84.3,durham,-1.585,54.768,102
1979,11,9.4,2.8,7,69.1,80.4,durham,-1.585,54.768,102
1979,12,6.9,2.4,8,91.0,46.5,durham,-1.585,54.768,102
1980,1,4.0,-0.1,18,66.2,42.8,durham,-1.585,54.768,102
1980,2,6.8,2.3,5,55.4,35.6,durham,-1.585,54.768,102
1980,3,6.9,0.7,9,95.6,95.8,durham,-1.585,54.768,102
1980,4,12.4,4.1,3,16.5,156.1,durham,-1.585,54.768,102
1980,5,14.6,4.6,1,37.4,198.8,durham,-1.585,54.768,102
1980,6,16.6,9.0,0,191.4,140.0,durham,-1.585,54.768,102
1980,7,18.0,10.0,0,55.7,125.3,durham,-1.585,54.768,102
1980,8,18.9,10.9,0,92.7,132.4,durham,-1.585,54.768,102
1980,9,17.5,10.0,0,27.0,124.8,durham,-1.585,54.768,102
1980,10,11.5,4.7,2,67.2,98.1,durham,-1.585,54.768,102
1980,11,8.8,3.8,6,61.8,50.2,durham,-1.585,54.768,102
1980,12,8.1,2.7,7,41.8,53.9,durham,-1.585,54.768,102
1981,1,7.1,0.1,20,28.3,63.1,durham,-1.585,54.768,102
1981,2,5.5,0.3,13,31.7,59.0,durham,-1.585,54.768,102
1981,3,9.6,3.1,5,113.5,65.6,durham,-1.585,54.768,102
1981,4,10.8,3.1,3,49.7,137.6,durham,-1.585,54.768,102
1981,5,15.1,6.3,2,47.7,159.1,durham,-1.585,54.768,102
